472170656121892864	519638480645664769	-2.08
463018848917401600	519638510009982976	-.90
472377102889914368	519638546240393217	-.22
472200565859307521	519638575722156033	-2.81
463320693049147393	519638605099069440	-2.65
472225702972882944	519638634631139330	-3.33
463576135775690752	519638664414892033	-2.58
472115409777602560	519638694114766850	-3.00
463101591709839360	519638723495878657	-2.78
472139766184833026	519638752004550657	.03
472439652029194241	519638781217882113	-2.77
472533201332994048	519638810783522816	-2.86
472198445843759106	519638840173019138	-.71
472674280862666752	519638869382164480	-2.03
463425274860675072	519638898746466304	-3.49
475054728242819074	519638928639266817	-3.67
463333389530300416	519638958083280896	-.99
472162374506790912	519638987414048768	-2.00
472161279834988545	519639016623185922	-1.71
463082270333485058	519639046088187904	-2.64
472610936478388225	519639075637039104	-2.55
460271327782260736	519639105009745920	-3.04
463240338552143872	519639134344712193	-2.52
472144125945323520	519639163922968576	-3.34
474184421147672577	519639193165647873	-1.06
472856074450501632	519639222563512320	-2.53
472355795913306112	519639252007546880	-2.60
463311188156489728	519639281262800896	-2.55
463125525666742272	519639310576803840	-2.08
472809496474316800	519639339802718208	-1.83
475305953982939136	519639369032802305	-3.95
472198880382033920	519639398346788864	-3.30
472749148228579328	519639426943574016	-2.06
472583878289657856	519639456400158721	-2.56
463203330094018560	519639485785456642	-2.31
465337084568666112	519639515233673217	-3.09
476422871632183296	519639544765763584	3.05
472235374693974016	519639574067167232	-2.17
256895848292691968	519639603397943296	-2.06
460263188911497216	519639632909041664	-1.31
472231242079817728	519639662294335489	-2.64
463449496916336640	519639691679653888	-1.65
472841482861150208	519639721287233537	-3.79
472783821759602689	519639750563471360	-2.73
472398712757833728	519639780636647424	-2.51
474613913644855296	519639809870938112	-2.58
472241853056946177	519639840418045953	-2.46
463260093967257600	519639870013059074	-2.17
465322942621319168	519639899452895233	-.25
472138244478345216	519639929010155520	-2.21
463472286213734401	519639957594333185	-2.63
463077677159952384	519639987071877120	-2.44
472914436312023040	519640016553648129	-2.51
472504129143971840	519640046165442561	.59
472135683944230912	519640075408121856	-2.11
475802115248357376	519640104826966016	-2.07
472542681324077056	519640134262599681	-1.69
472354942834204672	519640163824070657	2.16
473086658599190528	519640193368723457	-2.69
472252042790977536	519640222854692864	-2.67
472049951342469121	519640252927852545	-2.00
475348351538323456	519640282678034432	-.98
476403168184905728	519640312205938690	-.41
463498665277931520	519640341914210304	-2.66
472833163320758272	519640371249152000	-1.91
472914169058971648	519640400550567936	1.19
463484497947000832	519640430237863936	-2.34
472939099356413952	519640459472146432	-2.00
472696616353161216	519640488891011072	-2.83
463077555570884608	519640518066585601	-1.71
473116652893392896	519640547300892674	-1.91
472947382452109312	519640576799412225	-1.94
463088900383449089	519640605576527874	-2.88
471684816828923904	519640634982821888	-2.00
472471515191992320	519640664410046464	-2.18
463362056063029248	519640693933735937	-2.93
463188758406647808	519640723457466370	-2.08
12178656008	519640753161527300	-1.36
476464991013326848	519640782542626817	-2.61
460270352195944448	519640811940478977	-3.81
472914653862174720	519640841459990530	-2.88
472381612236500993	519640870958559232	-2.31
463005499764768768	519640900352241664	-.98
472727312904237056	519640929649455105	-1.57
472401384252653568	519640959345127424	-.74
471700837321170945	519640988663291906	-3.02
472368636519149568	519641017926950914	-3.05
472731835358003201	519641051443634178	-2.63
472751390469533697	519641080778604545	-.95
463275345043406848	519641110050639872	-.83
472806019874443264	519641139389820928	-2.85
472285226618466304	519641168947068928	-2.32
472829202656669696	519641197443158016	-.54
472105009581408256	519641226161573888	-2.81
476479182411948032	519641255672680448	3.40
472368591351070720	519641285137666048	-2.98
463577478905090049	519641314627837952	-1.17
472940210603704320	519641344218628096	.26
472854198581989376	519641374107267073	-2.65
472158369499738112	519641403853258753	-2.36
463560437666426880	519641433263730689	-2.05
472136638425214977	519641462791626752	-3.47
472585478039171073	519641492495671297	-1.84
474408008185696256	519641521964863489	-2.98
472766456548294656	519641551819923457	-2.29
472844840959369216	519641581083570177	-1.13
463384497820418049	519641610804396032	-1.24
463383215655641091	519678112842256386	-1.79
472857012532150273	519678142269505536	-1.98
473083886424297473	519678171877085185	-1.27
473187674551889920	519678201501478913	-.83
472491845021609984	519678231180361728	-3.30
472877361977765888	519678260699860993	-2.28
472894778078535680	519678290294878208	-1.78
472912840815570944	519678319864717312	-1.28
472437562905464832	519678349388431361	-3.13
472354984106147842	519678379654524930	-2.78
472792054947651585	519678409157246976	-2.89
472600418691088385	519678437833711616	-2.76
472376895880044544	519678467273543682	-3.47
463517275568365568	519678496767877121	-2.08
472132550027399168	519678526241255425	-.22
472082389230182400	519678555609763840	-2.14
472700951527047168	519678585041190914	-2.00
463137137974870017	519678614481014784	-1.98
463309817730199552	519678644097011712	-2.00
464110440575152128	519678673717170176	-1.86
472212279161659392	519678703203139586	-2.03
472937527117352960	519678732701683712	-3.49
463058857741529088	519678762166677504	-2.33
476416382742319104	519678791728115712	-.25
472111023122812929	519678821310537728	-3.16
463455877807079426	519678850817466368	-1.24
476468847198097409	519678880743829504	-1.57
463429402983153667	519678910246551554	-2.49
463443367545028608	519678940198088705	-3.03
474259351251582976	519678969784696833	-3.49
472161842983227392	519678999203573760	-3.50
460278091227467776	519679028601438208	-2.55
460285055210770432	519679058162880513	-2.53
472469154805460992	519679087787261952	-2.95
472564078120931329	519679117411627008	-1.64
472090259665481729	519679146868219904	-1.63
464955757130031104	519679176379342849	-2.08
463297203667488769	519679205949194240	-2.86
474221888743669761	519679235690987521	-.89
475488958311186433	519679265114046464	-1.11
463095017129521152	519679295195594752	-.90
472337847220207616	519679324648001537	-3.34
472880919645544448	519679354024898562	-1.54
472365525788393472	519679383473098752	-.98
472453052994433024	519679413110046720	-2.54
472343097096286208	519679442726027265	-1.98
472891082498637824	519679472186826754	-1.72
472598382104424449	519679501572116481	-2.49
472590616577048577	519679531020349440	-2.69
473471633894539265	519679560405630976	-2.60
473520061488324608	519679589774151681	-3.05
463512398444253185	519679619260092416	-2.65
472359554265518080	519679648653791232	-3.19
472372204584185856	519679678269751297	-2.61
472814899136327681	519679708183552002	-2.22
462994930961350656	519679737669513216	-1.66
463000442973073408	519679767180623873	-2.52
465361466648821761	519679796645617665	-2.99
472072206827417600	519679826181881859	-2.60
472938161283149824	519679855613321216	-1.34
472480501861982208	519679885191565313	-3.62
463337783755419648	519679914090328064	-2.55
463337517949808640	519679943446233088	-.58
472166512896135168	519679973091573760	-3.32
463336369301909504	519680002615283712	-.99
472416963130454016	519680032029949952	-2.59
472077033288527872	519680061591392256	-1.47
472202309590470656	519680091190616064	-1.15
472513532366712832	519680120672366592	-2.82
460306233254481920	519680150141542400	-2.80
463565410437046273	519680179841409024	-2.73
472075147516469249	519680209671294977	-2.74
472234715009646592	519680239094341632	-3.03
471680307226083329	519680268748070913	-1.51
474586483542609921	519680298171121665	-3.14
472308947282841600	519680327648690176	-1.97
472962869798404097	519680357134651393	-.87
472543163521839104	519680386595434496	-2.51
472129492182638592	519680416261763074	-2.65
474964116088836096	519680446607532032	2.31
475095780559048704	519680476332556289	-.05
476426084721106944	519680505814323204	2.36
472458734535729152	519680535191236610	-2.53
472613388414382080	519680564635238402	-2.23
472659592053551104	519680594049896449	-1.90
463486783762993152	519680623456169984	-2.31
462968216214454272	519680652912766976	-2.88
472203762816536577	519680682373554177	-2.88
472633600446185473	519680711918235649	-3.18
472931795445358592	519680741609713664	-3.14
475143887644655616	519680771099873281	-1.80
463113926189006849	519680800497741825	-2.08
473037227531177984	519680829971124226	-2.57
463288437928235010	519680858483994625	-2.44
472062558154022912	519680888003510274	-2.76
472593349791453184	519680917581754369	-2.88
472421630103126016	519680946249822208	-2.21
463122549577351168	519680975966453760	-2.33
464067305329004544	519681005427228672	-4.22
463035817108054016	519681034871246850	-3.75
472050064119312384	519681064449490946	-1.83
472811039893905408	519681093973204993	-2.49
463198220198236160	519681123828236288	-2.38
463444549734371329	519681153570045953	-3.77
463545976251486208	519681183307669504	-2.56
472970176229806080	519681212713934850	-1.04
472973385962889216	519681242300559360	-2.01
472102989725827072	519681271702622210	1.75
472410257721786368	519681300324564992	-2.40
472964665413500929	519681328816463872	-2.82
472093016283299840	519681358382108672	-2.37
472254124155625472	519681387742232577	-1.29
474084890540261376	519681417333051394	-2.33
472162645140066304	519681447058108416	-2.98
474797977501179904	519681476711809024	-3.44
472034377204240384	519681505199546368	-1.34
463025089949081600	519681534698082304	-2.88
463072229882740736	519681564431495168	-3.52
472357975068536833	519681593980370947	-1.81
474356840441344001	519681622514208770	-2.31
472198393180065793	519681652075679745	-1.38
472203043606638593	519681681561645056	-3.92
472442793399705600	519681711043395584	-1.81
473889494308245504	519681740609052674	-3.55
463085040910737408	519681770074017792	-2.87
472046524630073344	519681799442530305	-3.26
472295004690718720	519681829142405120	-3.29
472105381540675585	519681858565468161	.15
464962954333798401	519681888202399744	-1.54
472345512260431872	519681918007119872	-2.59
472122461233102848	519681947438575616	-.77
472898591422296064	519681976899366915	-1.61
472193377539457024	519682006406279169	-2.51
463177012362743808	519682035913211907	-1.86
463248502316101632	519682065428537344	-2.49
472344038419759105	519682095145156609	-2.00
476486298866552832	519682124622749696	-.02
472198873276878848	519682154037399552	-.58
472747524466298880	519682183447838720	-2.57
463478249603870721	519682212891877380	-.58
463492385780293633	519682242440732673	-.56
472029542937538560	519682271888949248	.51
472930133603790849	519682301311987712	-1.56
463423364539768832	519682330818928643	-1.06
472410231386169344	519682360170647553	-3.00
476448053545955328	519682389669187585	-1.25
463466241613910016	519682419150974976	-2.33
472838133353291776	519682448594964480	-1.27
463433751515889665	519682478173208576	-1.50
465325122413293568	519682507663368193	-3.19
472385407632805888	519682537115746304	-1.85
473030805800103936	519682566580731904	.87
472619238528921602	519682595949248513	-3.04
463062235456098304	519682625347133441	-2.70
476473354132922368	519682654828900352	-.75
463500414957002752	519682684516188161	-2.60
472825508263366656	519682713905688579	-3.23
472503353302589440	519682743261622272	-2.37
472486131842707456	519682772844027906	-2.66
472631695984705536	519682802187382786	-.28
472417900876558337	519682831547506689	-2.63
472480937213960192	519682860903452676	-2.60
463020505877200896	519682890511052800	-2.50
463034208815161344	519682920080883712	-2.51
476468233554235393	519682949503926274	.75
473160861901926400	519682978947940352	-2.85
473102241441013762	519683008354193409	-3.02
473271284730589184	519683037823385600	-2.95
464302265591791616	519683067531640833	-3.58
463341710525734912	519683096912728066	-2.29
111900485040078848	519683126289649665	-2.21
474316930745397248	519683155641380864	-2.58
463565099869818880	519683185056022528	-3.49
463519483143802880	519683214525231104	-2.56
472459786672685058	519683243990200320	-2.64
472038044787539968	519683273878818816	.20
474154912692326400	519683303280881664	2.14
472779996403343360	519683332825550848	-2.27
476485132627345408	519683362231832576	-2.20
472329818361835520	519683391893946368	-1.98
473115109686902784	519683420499107840	-.08
465391649204346880	519683449955708928	-2.37
472738261752770561	519683479613616129	-3.09
463076252018950144	519683509120548865	-2.15
472901286258810881	519683538673598465	-2.21
476423935546757120	519683568209907712	.52
463054633523761153	519683597670690818	-2.87
472163082224275456	519683627399921664	-2.87
472947345500274688	519683656760053762	-2.32
465390980514852864	519683686472486914	.31
472163484810371073	519683715971039232	-3.18
463444151149670400	519683745456996354	-3.99
473812287677947904	519683774104076288	-2.58
472511324392812544	519683803724259330	-2.34
472479437250764800	519683833113767936	1.54
463126050629619714	519683863002361857	-1.98
463501793817665536	519683892526067712	-2.63
475364335926005760	519683922460815360	-1.98
474194029757079553	519683952164872193	-2.49
463392148889407488	519683981738917889	-2.36
472120307315400705	519684011354890240	-2.44
472948758951370752	519684041000235009	-3.18
472031809455153153	519684070616227840	-3.49
460246351448522752	519684100068634625	-2.00
472773280303435777	519684129432940545	-2.62
473426862887018496	519684159745187840	-2.64
474880225738625024	519684189155631105	-1.92
463112830829350912	519684218729660419	-2.38
472987443210121217	519684247259320320	-2.11
472214074009219072	519684276657197056	-1.81
472134031799513088	519684306050875393	-3.04
463559724307607552	519684335696244737	-2.75
465357102916333568	519684365190578176	-3.71
472221114941181952	519684394638786561	-2.46
472119387546464257	519684423994732544	-.87
463480141977780224	519684453543600128	-3.02
463131174357831681	519684482488496129	-1.66
472555036199747584	519684511932510208	-2.40
464412271746097152	519684540751564801	-.91
472881945836552192	519684570199756800	-3.00
472197346109820928	519684599618617344	-3.18
472230873941540864	519684629045862401	-1.82
460277367013777411	519684658590515200	-3.17
471680452600664064	519684688110047234	-2.05
472934170822733825	519684716660654081	-2.89
463440948576280576	519684746024988673	-2.20
472297046120996864	519684774575620096	-2.82
460270266791518208	519684804015443969	-1.93
472077317905186816	519684833513979904	-2.29
472412036522319872	519684862903463937	-2.17
463117876321206272	519684892389412864	-2.37
460290456601903104	519684922009604096	-2.53
472185860457529344	519684951399071744	-3.00
472187234968670208	519684980968923138	-3.74
463083968447795200	519685010618454016	-1.29
472713963537301505	519685040230244352	-2.97
463482101891756032	519685069653278721	-3.51
464075614144589824	519685099210551297	-3.09
472275712662331392	519685128759439361	-2.51
472448054730440704	519685158312488960	-2.64
472129280563240961	519685187806834688	-1.37
472208970560851968	519685217552826368	-2.15
472958107258060801	519685246975873025	-2.17
463299650293100544	519685276516356096	-3.02
472095648582361088	519685305100537856	-2.87
473135002528780291	519685334540374017	-3.30
472475834075607040	519685364026327043	-2.55
472370621784293376	519685392493051904	-3.00
472427979209859072	519685422012571648	-3.80
472293659426426880	519685451423035392	-3.29
472470401160077315	519685480955117568	.92
472225729376051200	519685509468024832	-2.35
463003385474850816	519685539104972800	-2.53
472094918538559488	519685568708374529	-2.44
463217187994361856	519685598173360128	-1.37
472365937476505600	519685627588014081	-.34
463460559955181569	519685657262686208	-2.33
472481699470008320	519685685859450881	-2.87
463522639152025601	519685715299278848	-3.36
472953860013580288	519685744932057088	-3.66
472339205352607744	519685774472540160	-2.58
472715208818171904	519685804029784066	-2.05
463141046994468865	519685833402490882	-3.02
472162386632523778	519685862989131776	-2.06
474283963003854848	519685892768665601	1.10
472877771119931392	519685922275590145	-.23
472412283390689281	519685951660883969	-1.78
472340683580129280	519685981096529921	-3.24
472440155371241472	519686010691543040	-3.02
476456425024421889	519686040206852096	.70
463517925539086337	519686069583765504	-1.80
476447934381170688	519686099153600512	-.52
474655882295644160	519686128710864897	-3.27
472931017347833856	519686158251327488	-2.19
464647567846801408	519686188009922560	1.57
463344946461044736	519686217642676225	-2.64
465389233071337473	519686247082508288	-2.02
475426848265207808	519686276576841728	-2.56
472974690450157568	519686306146705408	-2.50
465387118437494784	519686335632646144	-3.69
463022127604826115	519686365298966529	-2.31
472155282802352128	519686394772353024	-1.51
472339518860066816	519686424258293760	-3.01
474351200536506368	519686453974941698	-1.88
475392577802616835	519686483532193793	-2.57
464239538471456768	519686513051697155	-1.18
465179164891312128	519686542592184320	.93
463558787832741888	519686572061376513	-3.44
472781345362821121	519686601878679553	-2.00
472545174665838593	519686631314300930	-3.45
464284945083420672	519686660804472835	-3.15
472926651945201664	519686690227499010	-1.94
472546737895120896	519686719709249536	-2.98
465353981322346496	519686749228773376	-2.68
472240998647480321	519686778723115009	-3.11
464087407890284544	519686808062275584	-2.52
474386670197145600	519686837581787136	-2.28
463035657871720448	519686867042578433	-2.22
463119592701706240	519686896553697280	-3.19
472491428695007233	519686925968347139	-2.08
463512545916358656	519723427213475840	-2.53
473014388107280384	519723456590397440	-3.46
472867641481109505	519723485963108352	-2.49
463045625873838081	519723515344216064	-2.55
472159311888924672	519723544939212800	-1.26
472325577655857152	519723574311936000	2.30
472583219037368321	519723603705606144	-2.71
474967311724474369	519723633116053504	-2.64
472903888539238400	519723662471995392	-.34
472407219963985922	519723691924402176	-1.12
473044678775144449	519723721645252610	-.64
472904352353775616	519723750984409088	-2.50
463158246971150336	519723780717830145	-2.28
463526885801357312	519723810245722112	-2.12
476454854991556609	519723839681335296	-.02
476414040579653632	519723868156481538	2.57
472730736127385600	519723897592090626	-2.95
473121779238862848	519723927002546176	-1.30
472214713032376320	519723956429807616	-2.55
472803012399075328	519723985852837888	-2.68
476403638902861824	519724015271694336	1.47
472234393114001409	519724044610838528	-2.39
472728798526722048	519724074054864896	-3.92
476449984163094528	519724103461109760	1.60
472151315024732160	519724132917719040	-2.61
463294753614753792	519724162319785984	-1.50
463039027247992832	519724191751208960	-3.02
463077999596691456	519724221170081792	-3.45
472403765128351744	519724250723151874	-3.94
463246615508434944	519724280167149569	-3.05
472104649571704832	519724309510500355	.77
471698191684239360	519724338912583680	-.74
472864867159142402	519724368293670912	-2.59
472673793584803841	519724396756230145	-2.20
472580126064918528	519724426170867712	-2.88
472234473040269312	519724455610683392	-2.77
472451989649887232	519724485134389248	-3.18
472861640338452480	519724514515501056	-2.72
472325633255940096	519724543842086912	-1.98
472384622978793473	519724573411901440	-2.92
472530601934065664	519724602969186304	-2.21
472420759844171776	519724632656445441	-2.85
472946021220114432	519724662020784128	-1.94
476429971016417280	519724691515117568	-2.02
472405194337452032	519724721076572160	-3.27
472132694441476097	519724750457696256	-2.64
463037926449111041	519724779868143616	-2.50
473078770962685952	519724809400238080	-2.12
463388664933138432	519724838877810688	-1.16
463048327890608128	519724868426670080	-3.75
463066807775944704	519724897803591680	-2.12
472768578140110848	519724927763496960	-2.03
473077577075421184	519724957173944320	-2.22
471696209262813184	519724986701864961	-2.56
472999641303486464	519725015327977472	-2.68
472086444668760064	519725044688105473	-2.33
472820813859528704	519725074094358528	-2.85
472079978285121536	519725103538384896	-.57
473088691104387072	519725133032722432	-2.00
472587325231214593	519725162514505730	-2.59
472099062289039361	519725191908163584	-2.36
472051692771753984	519725221310242816	.39
472075499158913025	519725251295338497	.43
463506740949295105	519725280689016832	-.90
472459201818931200	519725310095265794	-1.89
472029151751593987	519725339488952320	-2.13
472788153603203073	519725368891015169	-2.42
460261955458957312	519725398343446528	-2.58
474540194834546689	519725427984592896	-3.03
473051230042722304	519725457453752320	-2.24
472529940059934720	519725487044575232	-3.09
472563529674149889	519725516488589312	-.68
472391950780608512	519725544976297987	-3.74
463512750476390400	519725574357393411	-.88
472966158514016256	519725604195680256	-2.32
472118697406906369	519725632893112320	-1.76
464433825490034688	519725662446174208	-2.55
472724840772681729	519725691881811968	-4.11
463414036646752256	519725721334214656	-3.77
472243380257587200	519725750774013952	-2.14
472561617746812928	519725780255789057	-3.05
472393695057047554	519725809628479491	-2.15
472618390104715264	519725839110262785	-2.58
473016101543350272	519725868608794624	-3.12
472822395271532545	519725898023448578	-3.59
472052328741101568	519725927480057857	-.76
472906776091054080	519725956915662848	-1.44
472796207681523713	519725985550184448	-.93
472443863362437120	519726014973227008	-2.50
473480122830290944	519726044408868864	-.56
472702229007577089	519726074226167808	-2.45
472256488136638464	519726104018300928	-2.49
472826847517241344	519726133516832770	-2.82
473100910835826688	519726162969260032	-3.16
472771643425976320	519726192690073601	-3.78
463099883457499136	519726221177782273	-2.31
472372270653272064	519726250739257346	-1.51
463330123576778752	519726280149696512	-3.49
464057533678616576	519726309706985472	-2.32
472853712298180608	519726339260030976	-3.00
463486215774564352	519726368704061443	-2.40
472031553376489473	519726398215163907	-3.01
472241607404969985	519726426862260224	-1.82
472561958567157761	519726456314679297	-2.26
472517611180556288	519726485838364672	-1.57
472975752737333248	519726515257217024	-2.16
472269703617196032	519726543719763969	-3.19
472402980960882690	519726573465767938	-2.90
463524887315759104	519726632441888769	-1.88
463326777423982592	519726661852348417	-1.50
471700801837363200	519726691308957696	-.36
472574208070127617	519726720878792704	-1.71
472771338776891393	519726749488132096	-1.48
472888511444828160	519726779074752512	-2.19
476483846125674497	519726808481013760	-1.73
463513391974580224	519726837987942400	-.78
460321988561473536	519726867469697024	-3.93
472123464208633856	519726896003547136	-1.86
472756941413158912	519726925745360898	-1.87
476488784867909632	519726955424276481	-.82
463118287996715008	519726984813752320	-2.08
473967966371844096	519727014249381889	-2.87
460195136870182912	519727043680813056	-3.00
463145835421650944	519727073447796738	-2.19
463040824222425089	519727102921166849	-2.66
472947970732609537	519727132549709824	-2.23
472406642513154050	519727161935028224	-1.84
473116077124509696	519727190431121410	-2.56
473115409169018880	519727219854176256	-1.40
476491761574227970	519727248316719105	-.46
472241647103647744	519727277697794049	-2.61
464647089365192705	519727307020177409	-2.67
473199846518571008	519727336426450944	1.51
463381526080524288	519727365820141568	-2.59
463048242482405376	519727394400129024	-2.33
472167983423713280	519727423772848128	-1.14
472083674347753472	519727453367848960	.51
476397465789538304	519727482040115200	4.46
465345990682480640	519727511614132224	-2.38
472608548019789824	519727540965875712	-2.98
472999166386655232	519727570313428992	-2.98
472044354660347904	519727599832924160	-.91
472508336168902656	519727629339881472	-1.70
472188791709761536	519727658758717440	-3.02
